order_id,customers_name,city,state,order_date,sales_units,total_revenues,product_name,category_name,store_name,sales_rep
1579,"Katharina Bates",Campbell,CA,2018-04-24,2,624.5820,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1580,"Graciela Barber",Oxnard,CA,2018-04-24,2,874.1814,"Trek Kids' Neko - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1580,"Graciela Barber",Oxnard,CA,2018-04-24,2,239.9840,"Trek Girl's Kickster - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1581,"Sharla Flynn",Oxnard,CA,2018-04-25,1,440.9910,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1581,"Sharla Flynn",Oxnard,CA,2018-04-25,1,231.9920,"Electra Loft 7D - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1582,"Le Deleon",Banning,CA,2018-04-25,1,557.9907,"Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1582,"Le Deleon",Banning,CA,2018-04-25,2,2789.9814,"Trek Procaliber Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1584,"Monica Sears","San Jose",CA,2018-04-26,2,1565.9820,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1584,"Monica Sears","San Jose",CA,2018-04-26,2,1619.9820,"Electra Townie Commute Go! 8i Step-Thru - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1584,"Monica Sears","San Jose",CA,2018-04-26,1,4239.9920,"Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1584,"Monica Sears","San Jose",CA,2018-04-26,1,2519.9910,"Trek Domane SLR 9 Disc - 2019","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1584,"Monica Sears","San Jose",CA,2018-04-26,2,3347.9814,"Trek Domane ALR 5 Gravel - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1585,"Carola Rodriquez",Banning,CA,2018-04-26,1,404.9910,"Electra Townie 7D Step-Thru - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1585,"Carola Rodriquez",Banning,CA,2018-04-26,2,809.9820,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1585,"Carola Rodriquez",Banning,CA,2018-04-26,2,7439.9814,"Trek Slash 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1585,"Carola Rodriquez",Banning,CA,2018-04-26,1,269.9910,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1585,"Carola Rodriquez",Banning,CA,2018-04-26,1,2519.9910,"Trek Emonda SLR 6 Disc - 2019","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1586,"Carley Reynolds","South El Monte",CA,2018-04-26,2,485.9820,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1586,"Carley Reynolds","South El Monte",CA,2018-04-26,1,344.0907,"Electra Loft 3i Step-Thru - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1586,"Carley Reynolds","South El Monte",CA,2018-04-26,1,303.9905,"Electra Cruiser 1 WSD - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1586,"Carley Reynolds","South El Monte",CA,2018-04-26,1,2559.9920,"Trek Domane ALR Frameset - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1586,"Carley Reynolds","South El Monte",CA,2018-04-26,1,749.6910,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1587,"Jenee Rasmussen",Sacramento,CA,2018-04-26,1,433.7910,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1587,"Jenee Rasmussen",Sacramento,CA,2018-04-26,2,6649.9810,"Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
1587,"Jenee Rasmussen",Sacramento,CA,2018-04-26,2,1231.1810,"Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1587,"Jenee Rasmussen",Sacramento,CA,2018-04-26,2,1487.9814,"Electra Cruiser Lux 7D WSD - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1589,"Ronna Butler",Encino,CA,2018-04-27,2,1215.9810,"Electra Townie Original 3i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1589,"Ronna Butler",Encino,CA,2018-04-27,1,639.9920,"Trek XM700+ - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1589,"Ronna Butler",Encino,CA,2018-04-27,2,4499.9820,"Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1590,"Jone Bernard",Anaheim,CA,2018-04-27,2,5951.9814,"Trek Domane SLR Frameset - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1590,"Jone Bernard",Anaheim,CA,2018-04-27,1,479.9920,"Electra Townie Original 7D Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1590,"Jone Bernard",Anaheim,CA,2018-04-27,1,278.9907,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1591,"Jeromy Burch","San Jose",CA,2018-04-27,2,447.9840,"Electra Townie Original 3i EQ - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1591,"Jeromy Burch","San Jose",CA,2018-04-27,2,751.9840,"Surly Big Fat Dummy Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1591,"Jeromy Burch","San Jose",CA,2018-04-27,2,650.9814,"Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1591,"Jeromy Burch","San Jose",CA,2018-04-27,2,4274.9810,"Trek Fuel EX 5 Plus - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1591,"Jeromy Burch","San Jose",CA,2018-04-27,1,231.9920,"Trek Verve+ - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1598,"Felice Guzman","Canyon Country",CA,2018-04-29,1,479.9920,"Electra Townie Original 7D - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1598,"Felice Guzman","Canyon Country",CA,2018-04-29,2,6509.9814,"Trek Domane SL 6 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1598,"Felice Guzman","Canyon Country",CA,2018-04-29,1,151.9920,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1607,"Deloris Burke","Palos Verdes Peninsula",CA,2018-07-11,1,949.9905,"Trek X-Caliber 8 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
